"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Population Under 18 Years of Age for Whom Poverty Status Is Determined:","Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty","Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level","% Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty","% Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level"
Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003,PCT_SE_A13003A_002,PCT_SE_A13003A_003
"34039031100","Census Tract 311","Census Tract 311, Union County, New Jersey","nj","140","00","ACSSF","0003286",,,,,"34","039",,,,"031100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039031100",,,"603713","8074",1510,798,712,52.85,47.15
"34039031200","Census Tract 312","Census Tract 312, Union County, New Jersey","nj","140","00","ACSSF","0003287",,,,,"34","039",,,,"031200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039031200",,,"866687","0",1864,461,1403,24.73,75.27
"34039031300","Census Tract 313","Census Tract 313, Union County, New Jersey","nj","140","00","ACSSF","0003288",,,,,"34","039",,,,"031300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039031300",,,"1275338","0",2190,292,1898,13.33,86.67
"34039031400","Census Tract 314","Census Tract 314, Union County, New Jersey","nj","140","00","ACSSF","0003289",,,,,"34","039",,,,"031400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039031400",,,"498555","0",1364,452,912,33.14,66.86
"34039031500","Census Tract 315","Census Tract 315, Union County, New Jersey","nj","140","00","ACSSF","0003290",,,,,"34","039",,,,"031500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039031500",,,"845980","0",1126,148,978,13.14,86.86
"34039031601","Census Tract 316.01","Census Tract 316.01, Union County, New Jersey","nj","140","00","ACSSF","0003291",,,,,"34","039",,,,"031601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039031601",,,"482171","0",791,264,527,33.38,66.62
"34039031602","Census Tract 316.02","Census Tract 316.02, Union County, New Jersey","nj","140","00","ACSSF","0003292",,,,,"34","039",,,,"031602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039031602",,,"860078","0",1225,347,878,28.33,71.67
"34039031700","Census Tract 317","Census Tract 317, Union County, New Jersey","nj","140","00","ACSSF","0003293",,,,,"34","039",,,,"031700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039031700",,,"758872","6220",1269,547,722,43.1,56.9
"34039031801","Census Tract 318.01","Census Tract 318.01, Union County, New Jersey","nj","140","00","ACSSF","0003294",,,,,"34","039",,,,"031801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039031801",,,"570315","0",1635,533,1102,32.6,67.4
"34039031802","Census Tract 318.02","Census Tract 318.02, Union County, New Jersey","nj","140","00","ACSSF","0003295",,,,,"34","039",,,,"031802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039031802",,,"282443","5894",672,96,576,14.29,85.71
"34039031903","Census Tract 319.03","Census Tract 319.03, Union County, New Jersey","nj","140","00","ACSSF","0003296",,,,,"34","039",,,,"031903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039031903",,,"517208","0",1501,642,859,42.77,57.23
"34039031904","Census Tract 319.04","Census Tract 319.04, Union County, New Jersey","nj","140","00","ACSSF","0003297",,,,,"34","039",,,,"031904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039031904",,,"288073","2947",549,250,299,45.54,54.46
"34039032001","Census Tract 320.01","Census Tract 320.01, Union County, New Jersey","nj","140","00","ACSSF","0003298",,,,,"34","039",,,,"032001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039032001",,,"700713","0",1890,344,1546,18.2,81.8
"34039032002","Census Tract 320.02","Census Tract 320.02, Union County, New Jersey","nj","140","00","ACSSF","0003299",,,,,"34","039",,,,"032002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039032002",,,"487015","0",793,125,668,15.76,84.24
"34039032100","Census Tract 321","Census Tract 321, Union County, New Jersey","nj","140","00","ACSSF","0003300",,,,,"34","039",,,,"032100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039032100",,,"1606410","0",1649,19,1630,1.15,98.85
"34039032200","Census Tract 322","Census Tract 322, Union County, New Jersey","nj","140","00","ACSSF","0003301",,,,,"34","039",,,,"032200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039032200",,,"1042522","0",1038,174,864,16.76,83.24
"34039032300","Census Tract 323","Census Tract 323, Union County, New Jersey","nj","140","00","ACSSF","0003302",,,,,"34","039",,,,"032300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039032300",,,"2082087","0",659,38,621,5.77,94.23
"34039032400","Census Tract 324","Census Tract 324, Union County, New Jersey","nj","140","00","ACSSF","0003303",,,,,"34","039",,,,"032400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039032400",,,"1761315","17996",1640,416,1224,25.37,74.63
"34039032500","Census Tract 325","Census Tract 325, Union County, New Jersey","nj","140","00","ACSSF","0003304",,,,,"34","039",,,,"032500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039032500",,,"2279887","20911",1183,199,984,16.82,83.18
"34039032600","Census Tract 326","Census Tract 326, Union County, New Jersey","nj","140","00","ACSSF","0003305",,,,,"34","039",,,,"032600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039032600",,,"1482342","0",1108,84,1024,7.58,92.42
"34039032700","Census Tract 327","Census Tract 327, Union County, New Jersey","nj","140","00","ACSSF","0003306",,,,,"34","039",,,,"032700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039032700",,,"3123866","0",1205,8,1197,0.66,99.34
"34039032800","Census Tract 328","Census Tract 328, Union County, New Jersey","nj","140","00","ACSSF","0003307",,,,,"34","039",,,,"032800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039032800",,,"1174765","0",735,167,568,22.72,77.28
"34039032901","Census Tract 329.01","Census Tract 329.01, Union County, New Jersey","nj","140","00","ACSSF","0003308",,,,,"34","039",,,,"032901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039032901",,,"1489040","0",741,18,723,2.43,97.57
"34039032902","Census Tract 329.02","Census Tract 329.02, Union County, New Jersey","nj","140","00","ACSSF","0003309",,,,,"34","039",,,,"032902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039032902",,,"1776284","0",874,68,806,7.78,92.22
"34039033000","Census Tract 330","Census Tract 330, Union County, New Jersey","nj","140","00","ACSSF","0003310",,,,,"34","039",,,,"033000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039033000",,,"3958241","8573",966,53,913,5.49,94.51
"34039033100","Census Tract 331","Census Tract 331, Union County, New Jersey","nj","140","00","ACSSF","0003311",,,,,"34","039",,,,"033100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039033100",,,"1637416","0",1064,87,977,8.18,91.82
"34039033200","Census Tract 332","Census Tract 332, Union County, New Jersey","nj","140","00","ACSSF","0003312",,,,,"34","039",,,,"033200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039033200",,,"2483032","43580",877,44,833,5.02,94.98
"34039033300","Census Tract 333","Census Tract 333, Union County, New Jersey","nj","140","00","ACSSF","0003313",,,,,"34","039",,,,"033300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039033300",,,"1051076","0",774,88,686,11.37,88.63
"34039033400","Census Tract 334","Census Tract 334, Union County, New Jersey","nj","140","00","ACSSF","0003314",,,,,"34","039",,,,"033400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039033400",,,"1234455","0",728,0,728,0,100
"34039033500","Census Tract 335","Census Tract 335, Union County, New Jersey","nj","140","00","ACSSF","0003315",,,,,"34","039",,,,"033500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039033500",,,"4030955","29553",1192,58,1134,4.87,95.13
"34039033600","Census Tract 336","Census Tract 336, Union County, New Jersey","nj","140","00","ACSSF","0003316",,,,,"34","039",,,,"033600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039033600",,,"5559874","10391",1762,280,1482,15.89,84.11
"34039033700","Census Tract 337","Census Tract 337, Union County, New Jersey","nj","140","00","ACSSF","0003317",,,,,"34","039",,,,"033700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039033700",,,"999501","0",1151,67,1084,5.82,94.18
"34039033800","Census Tract 338","Census Tract 338, Union County, New Jersey","nj","140","00","ACSSF","0003318",,,,,"34","039",,,,"033800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039033800",,,"1327714","0",1155,22,1133,1.9,98.1
"34039033900","Census Tract 339","Census Tract 339, Union County, New Jersey","nj","140","00","ACSSF","0003319",,,,,"34","039",,,,"033900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039033900",,,"844237","0",696,83,613,11.93,88.07
"34039034000","Census Tract 340","Census Tract 340, Union County, New Jersey","nj","140","00","ACSSF","0003320",,,,,"34","039",,,,"034000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039034000",,,"1491350","0",1215,279,936,22.96,77.04
"34039034100","Census Tract 341","Census Tract 341, Union County, New Jersey","nj","140","00","ACSSF","0003321",,,,,"34","039",,,,"034100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039034100",,,"1556596","32524",886,319,567,36,64
"34039034200","Census Tract 342","Census Tract 342, Union County, New Jersey","nj","140","00","ACSSF","0003322",,,,,"34","039",,,,"034200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039034200",,,"1053590","0",825,26,799,3.15,96.85
"34039034300","Census Tract 343","Census Tract 343, Union County, New Jersey","nj","140","00","ACSSF","0003323",,,,,"34","039",,,,"034300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039034300",,,"1523970","0",744,52,692,6.99,93.01
"34039034400","Census Tract 344","Census Tract 344, Union County, New Jersey","nj","140","00","ACSSF","0003324",,,,,"34","039",,,,"034400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039034400",,,"1199139","0",938,169,769,18.02,81.98
"34039034500","Census Tract 345","Census Tract 345, Union County, New Jersey","nj","140","00","ACSSF","0003325",,,,,"34","039",,,,"034500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039034500",,,"985278","0",810,99,711,12.22,87.78
"34039034600","Census Tract 346","Census Tract 346, Union County, New Jersey","nj","140","00","ACSSF","0003326",,,,,"34","039",,,,"034600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039034600",,,"781047","0",1162,330,832,28.4,71.6
"34039034700","Census Tract 347","Census Tract 347, Union County, New Jersey","nj","140","00","ACSSF","0003327",,,,,"34","039",,,,"034700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039034700",,,"808242","0",904,90,814,9.96,90.04
"34039034800","Census Tract 348","Census Tract 348, Union County, New Jersey","nj","140","00","ACSSF","0003328",,,,,"34","039",,,,"034800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039034800",,,"1447722","0",880,11,869,1.25,98.75
"34039034900","Census Tract 349","Census Tract 349, Union County, New Jersey","nj","140","00","ACSSF","0003329",,,,,"34","039",,,,"034900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039034900",,,"1712234","0",1251,40,1211,3.2,96.8
"34039035000","Census Tract 350","Census Tract 350, Union County, New Jersey","nj","140","00","ACSSF","0003330",,,,,"34","039",,,,"035000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039035000",,,"1367774","0",633,21,612,3.32,96.68
"34039035100","Census Tract 351","Census Tract 351, Union County, New Jersey","nj","140","00","ACSSF","0003331",,,,,"34","039",,,,"035100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039035100",,,"867766","0",945,192,753,20.32,79.68
"34039035200","Census Tract 352","Census Tract 352, Union County, New Jersey","nj","140","00","ACSSF","0003332",,,,,"34","039",,,,"035200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039035200",,,"1831447","0",671,47,624,7,93
"34039035300","Census Tract 353","Census Tract 353, Union County, New Jersey","nj","140","00","ACSSF","0003333",,,,,"34","039",,,,"035300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039035300",,,"1108585","9016",1042,334,708,32.05,67.95
"34039035400","Census Tract 354","Census Tract 354, Union County, New Jersey","nj","140","00","ACSSF","0003334",,,,,"34","039",,,,"035400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039035400",,,"16770692","1873147",589,62,527,10.53,89.47
"34039035500","Census Tract 355","Census Tract 355, Union County, New Jersey","nj","140","00","ACSSF","0003335",,,,,"34","039",,,,"035500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039035500",,,"2048215","85581",1693,348,1345,20.56,79.44
"34039035600","Census Tract 356","Census Tract 356, Union County, New Jersey","nj","140","00","ACSSF","0003336",,,,,"34","039",,,,"035600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039035600",,,"1483424","55223",614,14,600,2.28,97.72
"34039035700","Census Tract 357","Census Tract 357, Union County, New Jersey","nj","140","00","ACSSF","0003337",,,,,"34","039",,,,"035700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039035700",,,"1770113","35487",803,60,743,7.47,92.53
"34039035800","Census Tract 358","Census Tract 358, Union County, New Jersey","nj","140","00","ACSSF","0003338",,,,,"34","039",,,,"035800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039035800",,,"2025275","93618",963,164,799,17.03,82.97
"34039035900","Census Tract 359","Census Tract 359, Union County, New Jersey","nj","140","00","ACSSF","0003339",,,,,"34","039",,,,"035900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039035900",,,"774797","0",915,59,856,6.45,93.55
"34039036000","Census Tract 360","Census Tract 360, Union County, New Jersey","nj","140","00","ACSSF","0003340",,,,,"34","039",,,,"036000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039036000",,,"1989182","106041",951,0,951,0,100
"34039036100","Census Tract 361","Census Tract 361, Union County, New Jersey","nj","140","00","ACSSF","0003341",,,,,"34","039",,,,"036100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039036100",,,"469196","0",268,37,231,13.81,86.19
"34039036200","Census Tract 362","Census Tract 362, Union County, New Jersey","nj","140","00","ACSSF","0003342",,,,,"34","039",,,,"036200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039036200",,,"3909120","287280",1415,74,1341,5.23,94.77
"34039036301","Census Tract 363.01","Census Tract 363.01, Union County, New Jersey","nj","140","00","ACSSF","0003343",,,,,"34","039",,,,"036301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039036301",,,"3619490","178961",746,28,718,3.75,96.25
"34039036302","Census Tract 363.02","Census Tract 363.02, Union County, New Jersey","nj","140","00","ACSSF","0003344",,,,,"34","039",,,,"036302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039036302",,,"3538987","0",701,115,586,16.41,83.59
"34039036400","Census Tract 364","Census Tract 364, Union County, New Jersey","nj","140","00","ACSSF","0003345",,,,,"34","039",,,,"036400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039036400",,,"4962700","41815",2491,15,2476,0.6,99.4
"34039036500","Census Tract 365","Census Tract 365, Union County, New Jersey","nj","140","00","ACSSF","0003346",,,,,"34","039",,,,"036500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039036500",,,"3302807","1827",1855,46,1809,2.48,97.52
"34039036600","Census Tract 366","Census Tract 366, Union County, New Jersey","nj","140","00","ACSSF","0003347",,,,,"34","039",,,,"036600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039036600",,,"2309040","790",995,17,978,1.71,98.29
"34039036700","Census Tract 367","Census Tract 367, Union County, New Jersey","nj","140","00","ACSSF","0003348",,,,,"34","039",,,,"036700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039036700",,,"2397871","0",1528,123,1405,8.05,91.95
"34039036800","Census Tract 368","Census Tract 368, Union County, New Jersey","nj","140","00","ACSSF","0003349",,,,,"34","039",,,,"036800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039036800",,,"4442989","4366",1885,0,1885,0,100
"34039036900","Census Tract 369","Census Tract 369, Union County, New Jersey","nj","140","00","ACSSF","0003350",,,,,"34","039",,,,"036900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039036900",,,"1684494","0",841,89,752,10.58,89.42
"34039037000","Census Tract 370","Census Tract 370, Union County, New Jersey","nj","140","00","ACSSF","0003351",,,,,"34","039",,,,"037000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039037000",,,"2961425","13985",1476,0,1476,0,100
"34039037100","Census Tract 371","Census Tract 371, Union County, New Jersey","nj","140","00","ACSSF","0003352",,,,,"34","039",,,,"037100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039037100",,,"2927059","59640",1088,0,1088,0,100
"34039037200","Census Tract 372","Census Tract 372, Union County, New Jersey","nj","140","00","ACSSF","0003353",,,,,"34","039",,,,"037200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039037200",,,"1992503","5664",888,76,812,8.56,91.44
"34039037300","Census Tract 373","Census Tract 373, Union County, New Jersey","nj","140","00","ACSSF","0003354",,,,,"34","039",,,,"037300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039037300",,,"2789543","19990",1054,0,1054,0,100
"34039037400","Census Tract 374","Census Tract 374, Union County, New Jersey","nj","140","00","ACSSF","0003355",,,,,"34","039",,,,"037400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039037400",,,"1852226","0",1122,0,1122,0,100
"34039037500","Census Tract 375","Census Tract 375, Union County, New Jersey","nj","140","00","ACSSF","0003356",,,,,"34","039",,,,"037500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039037500",,,"3156605","24771",1218,14,1204,1.15,98.85
"34039037601","Census Tract 376.01","Census Tract 376.01, Union County, New Jersey","nj","140","00","ACSSF","0003357",,,,,"34","039",,,,"037601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039037601",,,"5580480","17095",850,0,850,0,100
"34039037602","Census Tract 376.02","Census Tract 376.02, Union County, New Jersey","nj","140","00","ACSSF","0003358",,,,,"34","039",,,,"037602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039037602",,,"4619196","770",1448,82,1366,5.66,94.34
"34039037700","Census Tract 377","Census Tract 377, Union County, New Jersey","nj","140","00","ACSSF","0003359",,,,,"34","039",,,,"037700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039037700",,,"4336244","29771",1437,8,1429,0.56,99.44
"34039037800","Census Tract 378","Census Tract 378, Union County, New Jersey","nj","140","00","ACSSF","0003360",,,,,"34","039",,,,"037800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039037800",,,"3802284","31427",1614,19,1595,1.18,98.82
"34039037900","Census Tract 379","Census Tract 379, Union County, New Jersey","nj","140","00","ACSSF","0003361",,,,,"34","039",,,,"037900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039037900",,,"4917626","53002",1731,56,1675,3.24,96.76
"34039038000","Census Tract 380","Census Tract 380, Union County, New Jersey","nj","140","00","ACSSF","0003362",,,,,"34","039",,,,"038000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038000",,,"2468339","17043",1363,68,1295,4.99,95.01
"34039038101","Census Tract 381.01","Census Tract 381.01, Union County, New Jersey","nj","140","00","ACSSF","0003363",,,,,"34","039",,,,"038101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038101",,,"3518526","2675",1096,0,1096,0,100
"34039038102","Census Tract 381.02","Census Tract 381.02, Union County, New Jersey","nj","140","00","ACSSF","0003364",,,,,"34","039",,,,"038102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038102",,,"6034128","52087",2406,24,2382,1,99
"34039038201","Census Tract 382.01","Census Tract 382.01, Union County, New Jersey","nj","140","00","ACSSF","0003365",,,,,"34","039",,,,"038201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038201",,,"9580138","18906",1518,10,1508,0.66,99.34
"34039038202","Census Tract 382.02","Census Tract 382.02, Union County, New Jersey","nj","140","00","ACSSF","0003366",,,,,"34","039",,,,"038202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038202",,,"6528346","78433",1824,0,1824,0,100
"34039038300","Census Tract 383","Census Tract 383, Union County, New Jersey","nj","140","00","ACSSF","0003367",,,,,"34","039",,,,"038300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038300",,,"10350639","117410",1503,22,1481,1.46,98.54
"34039038400","Census Tract 384","Census Tract 384, Union County, New Jersey","nj","140","00","ACSSF","0003368",,,,,"34","039",,,,"038400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038400",,,"4556520","14207",1375,0,1375,0,100
"34039038500","Census Tract 385","Census Tract 385, Union County, New Jersey","nj","140","00","ACSSF","0003369",,,,,"34","039",,,,"038500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038500",,,"3169518","3706",1359,0,1359,0,100
"34039038601","Census Tract 386.01","Census Tract 386.01, Union County, New Jersey","nj","140","00","ACSSF","0003370",,,,,"34","039",,,,"038601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038601",,,"7830647","65700",1653,40,1613,2.42,97.58
"34039038602","Census Tract 386.02","Census Tract 386.02, Union County, New Jersey","nj","140","00","ACSSF","0003371",,,,,"34","039",,,,"038602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038602",,,"7806964","9921",1083,14,1069,1.29,98.71
"34039038700","Census Tract 387","Census Tract 387, Union County, New Jersey","nj","140","00","ACSSF","0003372",,,,,"34","039",,,,"038700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038700",,,"3469669","0",2112,27,2085,1.28,98.72
"34039038800","Census Tract 388","Census Tract 388, Union County, New Jersey","nj","140","00","ACSSF","0003373",,,,,"34","039",,,,"038800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038800",,,"1584903","0",983,199,784,20.24,79.76
"34039038900","Census Tract 389","Census Tract 389, Union County, New Jersey","nj","140","00","ACSSF","0003374",,,,,"34","039",,,,"038900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039038900",,,"1105234","0",1888,674,1214,35.7,64.3
"34039039000","Census Tract 390","Census Tract 390, Union County, New Jersey","nj","140","00","ACSSF","0003375",,,,,"34","039",,,,"039000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039039000",,,"1001033","0",840,172,668,20.48,79.52
"34039039100","Census Tract 391","Census Tract 391, Union County, New Jersey","nj","140","00","ACSSF","0003376",,,,,"34","039",,,,"039100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039039100",,,"2223665","9135",557,20,537,3.59,96.41
"34039039200","Census Tract 392","Census Tract 392, Union County, New Jersey","nj","140","00","ACSSF","0003377",,,,,"34","039",,,,"039200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039039200",,,"1308388","0",1537,637,900,41.44,58.56
"34039039300","Census Tract 393","Census Tract 393, Union County, New Jersey","nj","140","00","ACSSF","0003378",,,,,"34","039",,,,"039300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039039300",,,"912311","0",1787,796,991,44.54,55.46
"34039039400","Census Tract 394","Census Tract 394, Union County, New Jersey","nj","140","00","ACSSF","0003379",,,,,"34","039",,,,"039400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US34039039400",,,"1733134","3273",1149,177,972,15.4,84.6
