Census Tract,Geography,Geographic Area Name,Total,"Chinese, except Taiwanese",Hmong,Japanese,Korean,Mongolian,Okinawan,Taiwanese,Other East Asian,Burmese,Cambodian,Filipino,Indonesian,Laotian,Malaysian,Mien,Singaporean,Thai,Vietnamese,Other Southeast Asian,Asian Indian,Bangladeshi,Bhutanese,Nepalese,Pakistani,Sikh,Sri Lankan,Other South Asian,Kazakh,Uzbek,Other Central Asian,"Other Asian, specified","Other Asian, not specified",Two or more Asian,Estimate!!Total:,Percent Asian of Census Tract,GEOID
23454,1400000US13185010302,Census Tract 103.02; Lowndes County; Georgia,23,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360,0.974576271,13185010302
23455,1400000US13185010401,Census Tract 104.01; Lowndes County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,0,13185010401
23456,1400000US13185010403,Census Tract 104.03; Lowndes County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,0,13185010403
23457,1400000US13185010404,Census Tract 104.04; Lowndes County; Georgia,24,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5504,0.436046512,13185010404
23458,1400000US13185010500,Census Tract 105; Lowndes County; Georgia,126,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,98,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4989,2.525556224,13185010500
23459,1400000US13185010601,Census Tract 106.01; Lowndes County; Georgia,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6442,0.791679603,13185010601
23460,1400000US13185010604,Census Tract 106.04; Lowndes County; Georgia,127,0,0,0,70,0,0,21,0,0,0,34,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5534,2.294904228,13185010604
23461,1400000US13185010700,Census Tract 107; Lowndes County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560,0,13185010700
23462,1400000US13185010801,Census Tract 108.01; Lowndes County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3769,0,13185010801
23463,1400000US13185010802,Census Tract 108.02; Lowndes County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703,0,13185010802
23464,1400000US13185010900,Census Tract 109; Lowndes County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743,0,13185010900
23465,1400000US13185011000,Census Tract 110; Lowndes County; Georgia,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564,1.560062402,13185011000
23466,1400000US13185011100,Census Tract 111; Lowndes County; Georgia,32,15,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3122,1.024983985,13185011100
23467,1400000US13185011200,Census Tract 112; Lowndes County; Georgia,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,5088,4.186320755,13185011200
23468,1400000US13185011301,Census Tract 113.01; Lowndes County; Georgia,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4788,0.271512114,13185011301
23469,1400000US13185011302,Census Tract 113.02; Lowndes County; Georgia,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1935,0.775193798,13185011302
23470,1400000US13185011401,Census Tract 114.01; Lowndes County; Georgia,12,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222,0.540054005,13185011401
23471,1400000US13185011402,Census Tract 114.02; Lowndes County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399,0,13185011402
23472,1400000US13185011404,Census Tract 114.04; Lowndes County; Georgia,123,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660,3.360655738,13185011404
23473,1400000US13185011405,Census Tract 114.05; Lowndes County; Georgia,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4277,0.140285247,13185011405
23474,1400000US13185011500,Census Tract 115; Lowndes County; Georgia,15,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3973,0.377548452,13185011500
23475,1400000US13185011600,Census Tract 116; Lowndes County; Georgia,56,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,30,3902,1.435161456,13185011600
23476,1400000US13187960103,Census Tract 9601.03; Lumpkin County; Georgia,7,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914,0.240219629,13187960103
23477,1400000US13187960104,Census Tract 9601.04; Lumpkin County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5146,0,13187960104
23478,1400000US13187960105,Census Tract 9601.05; Lumpkin County; Georgia,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015,4.344941957,13187960105
23479,1400000US13187960106,Census Tract 9601.06; Lumpkin County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,0,13187960106
23480,1400000US13187960203,Census Tract 9602.03; Lumpkin County; Georgia,4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966,0.100857287,13187960203
23481,1400000US13187960204,Census Tract 9602.04; Lumpkin County; Georgia,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3871,0.594161715,13187960204
23482,1400000US13187960205,Census Tract 9602.05; Lumpkin County; Georgia,133,2,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5637,2.359411034,13187960205
23483,1400000US13187960206,Census Tract 9602.06; Lumpkin County; Georgia,12,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4926,0.243605359,13187960206
23484,1400000US13189950100,Census Tract 9501; McDuffie County; Georgia,31,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2526,1.227236738,13189950100
23485,1400000US13189950200,Census Tract 9502; McDuffie County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5302,0,13189950200
23486,1400000US13189950300,Census Tract 9503; McDuffie County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3255,0,13189950300
23487,1400000US13189950401,Census Tract 9504.01; McDuffie County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503,0,13189950401
23488,1400000US13189950402,Census Tract 9504.02; McDuffie County; Georgia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3219,0.093196645,13189950402
23489,1400000US13189950500,Census Tract 9505; McDuffie County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910,0,13189950500
23490,1400000US13191110101,Census Tract 1101.01; McIntosh County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,0,13191110101
23491,1400000US13191110102,Census Tract 1101.02; McIntosh County; Georgia,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,1.237964237,13191110102
23492,1400000US13191110103,Census Tract 1101.03; McIntosh County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,0,13191110103
23493,1400000US13191110201,Census Tract 1102.01; McIntosh County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513,0,13191110201
23494,1400000US13191110202,Census Tract 1102.02; McIntosh County; Georgia,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,1685,8.783382789,13191110202
23495,1400000US13191110300,Census Tract 1103; McIntosh County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410,0,13191110300
23496,1400000US13191980000,Census Tract 9800; McIntosh County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13191980000
23497,1400000US13191990000,Census Tract 9900; McIntosh County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13191990000
23498,1400000US13193000100,Census Tract 1; Macon County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,0,13193000100
23499,1400000US13193000200,Census Tract 2; Macon County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,0,13193000200
23500,1400000US13193000300,Census Tract 3; Macon County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4664,0,13193000300
23501,1400000US13193000400,Census Tract 4; Macon County; Georgia,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,4525,2.099447514,13193000400
23502,1400000US13195020100,Census Tract 201; Madison County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5571,0,13195020100
23503,1400000US13195020200,Census Tract 202; Madison County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4305,0,13195020200
23504,1400000US13195020300,Census Tract 203; Madison County; Georgia,474,19,0,0,0,0,0,0,0,357,4,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4954,9.568025838,13195020300
23505,1400000US13195020400,Census Tract 204; Madison County; Georgia,6,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6387,0.093940817,13195020400
23506,1400000US13195020501,Census Tract 205.01; Madison County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,0,13195020501
23507,1400000US13195020502,Census Tract 205.02; Madison County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5113,0,13195020502
23508,1400000US13195020600,Census Tract 206; Madison County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,13195020600
23509,1400000US13197920100,Census Tract 9201; Marion County; Georgia,108,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,4025,2.683229814,13197920100
23510,1400000US13197920200,Census Tract 9202; Marion County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3483,0,13197920200
23511,1400000US13199970501,Census Tract 9705.01; Meriwether County; Georgia,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,1.438240271,13199970501
23512,1400000US13199970502,Census Tract 9705.02; Meriwether County; Georgia,72,0,0,0,3,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2629,2.73868391,13199970502
23513,1400000US13199970600,Census Tract 9706; Meriwether County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3233,0,13199970600
23514,1400000US13199970701,Census Tract 9707.01; Meriwether County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802,0,13199970701
23515,1400000US13199970702,Census Tract 9707.02; Meriwether County; Georgia,57,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4975,1.145728643,13199970702
23516,1400000US13199970801,Census Tract 9708.01; Meriwether County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,0,13199970801
23517,1400000US13199970802,Census Tract 9708.02; Meriwether County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,0,13199970802
23518,1400000US13201950100,Census Tract 9501; Miller County; Georgia,13,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,0.758459743,13201950100
23519,1400000US13201950200,Census Tract 9502; Miller County; Georgia,23,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894,1.21436114,13201950200
23520,1400000US13201950300,Census Tract 9503; Miller County; Georgia,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,0.172786177,13201950300
23521,1400000US13205090100,Census Tract 901; Mitchell County; Georgia,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3617,0.110588886,13205090100
23522,1400000US13205090200,Census Tract 902; Mitchell County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3104,0,13205090200
23523,1400000US13205090300,Census Tract 903; Mitchell County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932,0,13205090300
23524,1400000US13205090401,Census Tract 904.01; Mitchell County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3036,0,13205090401
23525,1400000US13205090402,Census Tract 904.02; Mitchell County; Georgia,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3705,0.296896086,13205090402
23526,1400000US13205090501,Census Tract 905.01; Mitchell County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,0,13205090501
23527,1400000US13205090502,Census Tract 905.02; Mitchell County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564,0,13205090502
23528,1400000US13207050101,Census Tract 501.01; Monroe County; Georgia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6581,0.015195259,13207050101
23529,1400000US13207050102,Census Tract 501.02; Monroe County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4477,0,13207050102
23530,1400000US13207050200,Census Tract 502; Monroe County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5834,0,13207050200
23531,1400000US13207050301,Census Tract 503.01; Monroe County; Georgia,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5866,3.733378793,13207050301
23532,1400000US13207050302,Census Tract 503.02; Monroe County; Georgia,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,5529,1.356483993,13207050302
23533,1400000US13209950100,Census Tract 9501; Montgomery County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789,0,13209950100
23534,1400000US13209950200,Census Tract 9502; Montgomery County; Georgia,21,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4862,0.43192102,13209950200
23535,1400000US13209950300,Census Tract 9503; Montgomery County; Georgia,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,0.785854617,13209950300
23536,1400000US13211010100,Census Tract 101; Morgan County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3403,0,13211010100
23537,1400000US13211010200,Census Tract 102; Morgan County; Georgia,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3842,0.676730869,13211010200
23538,1400000US13211010301,Census Tract 103.01; Morgan County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3543,0,13211010301
23539,1400000US13211010302,Census Tract 103.02; Morgan County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4001,0,13211010302
23540,1400000US13211010400,Census Tract 104; Morgan County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3329,0,13211010400
23541,1400000US13211010500,Census Tract 105; Morgan County; Georgia,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,0.292255236,13211010500
23542,1400000US13213010100,Census Tract 101; Murray County; Georgia,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3694,1.380617217,13213010100
23543,1400000US13213010201,Census Tract 102.01; Murray County; Georgia,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171,1.520036849,13213010201
23544,1400000US13213010203,Census Tract 102.03; Murray County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670,0,13213010203
23545,1400000US13213010204,Census Tract 102.04; Murray County; Georgia,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,5493,3.586382669,13213010204
23546,1400000US13213010300,Census Tract 103; Murray County; Georgia,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4505,0.954495006,13213010300
23547,1400000US13213010401,Census Tract 104.01; Murray County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951,0,13213010401
23548,1400000US13213010402,Census Tract 104.02; Murray County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698,0,13213010402
23549,1400000US13213010500,Census Tract 105; Murray County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5622,0,13213010500
23550,1400000US13213010600,Census Tract 106; Murray County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4325,0,13213010600
23551,1400000US13213010700,Census Tract 107; Murray County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4934,0,13213010700
23552,1400000US13215000200,Census Tract 2; Muscogee County; Georgia,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283,0.481822164,13215000200
23553,1400000US13215000300,Census Tract 3; Muscogee County; Georgia,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,1.07599193,13215000300
23554,1400000US13215000400,Census Tract 4; Muscogee County; Georgia,145,0,0,0,52,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923,4.960656859,13215000400
23555,1400000US13215000800,Census Tract 8; Muscogee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2535,0,13215000800
23556,1400000US13215000900,Census Tract 9; Muscogee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,0,13215000900
23557,1400000US13215001000,Census Tract 10; Muscogee County; Georgia,59,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4743,1.243938436,13215001000
23558,1400000US13215001100,Census Tract 11; Muscogee County; Georgia,26,0,0,21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756,0.943396226,13215001100
23559,1400000US13215001200,Census Tract 12; Muscogee County; Georgia,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,10,7,3273,1.313779407,13215001200
23560,1400000US13215001400,Census Tract 14; Muscogee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,0,13215001400
23561,1400000US13215001600,Census Tract 16; Muscogee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,0,13215001600
23562,1400000US13215001800,Census Tract 18; Muscogee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,0,13215001800
23563,1400000US13215002000,Census Tract 20; Muscogee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2757,0,13215002000
23564,1400000US13215002100,Census Tract 21; Muscogee County; Georgia,181,20,0,0,153,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846,6.359803233,13215002100
23565,1400000US13215002200,Census Tract 22; Muscogee County; Georgia,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2593,0.269957578,13215002200
23566,1400000US13215002300,Census Tract 23; Muscogee County; Georgia,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,1.162790698,13215002300
23567,1400000US13215002400,Census Tract 24; Muscogee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,0,13215002400
23568,1400000US13215002500,Census Tract 25; Muscogee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,13215002500
23569,1400000US13215002700,Census Tract 27; Muscogee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3515,0,13215002700
23570,1400000US13215002800,Census Tract 28; Muscogee County; Georgia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1959,0.102092905,13215002800
23571,1400000US13215002901,Census Tract 29.01; Muscogee County; Georgia,118,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855,4.133099825,13215002901
23572,1400000US13215002902,Census Tract 29.02; Muscogee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729,0,13215002902
23573,1400000US13215003000,Census Tract 30; Muscogee County; Georgia,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2286,3.280839895,13215003000
23574,1400000US13215003200,Census Tract 32; Muscogee County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245,0,13215003200
